,Point_ID,HeadPosXB,HeadPosZB
239,239,-12.87448316028614,41.60450183615916
240,240,-12.388742414140037,41.61926006569769
241,241,-11.89098913297233,41.58991982454375
242,242,-11.394394308981,41.536959691555154
243,243,-10.898685558943958,41.56295639048628
244,244,-10.403567120781675,41.58728996445218
245,245,-9.910346967302461,41.60877917905442
246,246,-9.422118002451972,41.615251116532434
247,247,-8.93396990459668,41.563635470492535
248,248,-8.44589376084851,41.568499879787375
249,249,-7.95780821848054,41.537976699754005
250,250,-7.469921761711124,41.53703102967974
251,251,-6.983005293179116,41.53633363179359
252,252,-6.498808720943956,41.51168073136471
253,253,-6.022053231644547,41.37116769589625
254,254,-5.562466083955537,41.21065834931814
255,255,-5.111629197687341,41.037567208654195
256,256,-4.672012522416592,40.91152756608602
257,257,-4.2282380631026495,40.71889662811893
258,258,-3.8022409578085616,40.44834858275719
259,259,-3.434828777874849,40.13624449801097
260,260,-3.0664029867236646,39.79662051149184
261,261,-2.7456581748336784,39.42271406622507
262,262,-2.45382174857075,39.08538827266254
263,263,-2.2110247941476704,38.71907247763626
264,264,-2.0180175076458218,38.3155558503152
265,265,-1.8063673010300227,37.887589115962044
266,266,-1.6462536341706318,37.44345701101855
267,267,-1.48130089761528,36.99593495328061
268,268,-1.3169917853893103,36.525031439242994
269,269,-1.232760982290538,36.03927788969663
270,270,-1.122769523280378,35.54670877573352
271,271,-0.9862174284441578,35.049949264175936
272,272,-0.9028165165225828,34.55049673019201
273,273,-0.8033224057904306,34.05056898221249
274,274,-0.6772330152692383,33.55099328742797
275,275,-0.5620108713613106,33.05025026564755
276,276,-0.5500746967075362,32.55207800122003
277,277,-0.5436863109241054,32.06042622680414
278,278,-0.5358573021745134,31.574462462012495
279,279,-0.5252199767038136,31.086713317160932
280,280,-0.5226693743797475,30.59715032483937
281,281,-0.5214880777118217,30.106215552658036
282,282,-0.5300496051405885,29.614524932192538
283,283,-0.5040148461638281,29.122732402099782
284,284,-0.49027356065771677,28.63129982957578
285,285,-0.4774699771763688,28.140787917017484
286,286,-0.4236005568822073,27.65138018125326
287,287,-0.4125731304031064,27.162919866297386
288,288,-0.3784929733961385,26.675739763711828
289,289,-0.39532346339983215,26.189653480268255
290,290,-0.4299605162660468,25.70407319403541
291,291,-0.4295666781670331,25.217947606883712
292,292,-0.44216827901196903,24.72131059737759
293,293,-0.4636582697184915,24.22461592733349
294,294,-0.4888717280799967,23.72792679561201
295,295,-0.5019742915605852,23.231255168901185
296,296,-0.4983612358643815,22.7346387623144
297,297,-0.47944748995502506,22.23808008324167
298,298,-0.4448702983266096,21.741619382970008
299,299,-0.45111206433904616,21.245278683740707
300,300,-0.4638848072297691,20.749066065871833
301,301,-0.47283967226030127,20.253051230543512
302,302,-0.49935303146952104,19.757225612613006
303,303,-0.5267894370529091,19.2615816151009
304,304,-0.5643322920234266,18.766059560653574
305,305,-0.6019241469462098,18.270620509532225
306,306,-0.6205296704099021,17.775237841420036
307,307,-0.6378318671760788,17.279903201237268
308,308,-0.660661477808923,16.784493258763103
309,309,-0.6780311993516577,16.28888667971127
310,310,-0.6967704713861176,15.792993164407841
311,311,-0.7235187069094935,15.29681076058517
312,312,-0.7474453652189512,14.800362306738712
313,313,-0.7580622349057433,14.303725997388964
314,314,-0.7566607885983294,13.80694055751939
315,315,-0.7316560527746276,13.310056462583406
316,316,-0.7454727093214643,12.813140514550213
317,317,-0.7558779258198083,12.316244808279325
318,318,-0.761792874699292,11.821943418429427
319,319,-0.7626086640153811,11.325198384703398
320,320,-0.7426726896898487,10.82844936889517
321,321,-0.7491717738176581,10.331772926771889
322,322,-0.7497089195113299,9.835152226796545
323,323,-0.7330038557938294,9.33848388112169
324,324,-0.6952448133615204,8.841767215682154
325,325,-0.6371265725388051,8.345338211186547
326,326,-0.6255614210768197,7.849727952667433
327,327,-0.616845103468884,7.356117631570009
328,328,-0.5445180260362352,6.865938609185637
329,329,-0.5113322736118445,6.380751326193337
330,330,-0.4227228239051149,5.902320583696079
331,331,-0.3262414884661003,5.432117699149931
332,332,-0.11738211573834335,4.973818857039202
333,333,0.11389417611002328,4.52857518501102
334,334,0.3681728983406507,4.096452487413822
335,335,0.6256312457130593,3.67796099956533
336,336,0.866509733769993,3.274642080551917
337,337,1.1066746617241514,2.888071318957879
338,338,1.3291621428052447,2.5196493981276955
339,339,1.6247543475608288,2.169829444732486
340,340,1.9453892942320594,1.8398530172560785
341,341,2.2913178523586493,1.531086078308752
342,342,2.7027559777270413,1.2447638670757737
343,343,3.131267738145544,0.979185510704021
344,344,3.5744465053541052,0.7635824264640392
345,345,4.031004213649792,0.6307633924293163
346,346,4.498521027155058,0.5103402292247456
347,347,4.973841907465507,0.34292166353144604
348,348,5.455308141189656,0.18220053058369287
349,349,5.940511987956358,0.04697530979050279
350,350,6.4230454630946685,-0.032346731866529435
351,351,6.902356988473418,-0.12560051188175064
352,352,7.385381260821914,-0.24399942130363603
353,353,7.87137482252839,-0.38001057220460877
354,354,8.359701857653038,-0.48532569932006525
355,355,8.850008472546257,-0.5641297183852201
356,356,9.34187639663229,-0.6098564760755973
357,357,9.834915538100379,-0.5999555340201906
358,358,10.328720527822425,-0.6601344362768219
359,359,10.822764087518198,-0.7688078067469888
360,360,11.316781555129662,-0.846418279505138
361,361,11.810556020496492,-0.9107589105183629
362,362,12.303720230037381,-0.9501998360383102
363,363,12.795984288624325,-0.9569845479908303
364,364,13.287495122366938,-1.0434808266039692
365,365,13.778487727608852,-1.118404094352838
366,366,14.269695065046726,-1.1833135790489209
367,367,14.761253408535936,-1.2542510555316837
368,368,15.253047016755362,-1.2981959806114007
369,369,15.745180323160069,-1.3608243467089811
370,370,16.237958803403906,-1.4244544313156966
371,371,16.731593191997764,-1.466892575575142
372,372,17.226063998130762,-1.410416379017609
373,373,17.72019748087058,-1.3809212496030197
374,374,18.200446097552224,-1.3756165835449432
375,375,18.68026150802664,-1.4685308800001264
376,376,19.159801391824438,-1.4463704954809782
377,377,19.640727337604208,-1.406425033788988
378,378,20.125750710901773,-1.4034613918140812
379,379,20.612905099178064,-1.4138263709663745
380,380,21.101507197098456,-1.3864402691303574
381,381,21.591455842573822,-1.4019503114720624
382,382,22.082528781048087,-1.3999667915111398
383,383,22.574529142756035,-1.377301445380763
384,384,23.06688656234939,-1.3462482974751224
385,385,23.559096495579155,-1.3363573479483
386,386,24.050755816122255,-1.3137910148924399
387,387,24.541371775183855,-1.312010316760193
388,388,25.030480421376353,-1.315754667821913
389,389,25.5176062544475,-1.3239251800559022
390,390,26.002377034516584,-1.3226631654083536
391,391,26.484504491679033,-1.3376359828728765
392,392,26.963939121210494,-1.34178359285761
393,393,27.435675248170732,-1.3497237909419402
394,394,27.905779977074545,-1.3266203926664493
395,395,28.37817370316982,-1.2869142081029183
396,396,28.851635234275335,-1.285513844764669
397,397,29.32698252399915,-1.2858888969091327
398,398,29.804637522019988,-1.2709073420576824
399,399,30.25575,-1.2312500000000002
