,index,AccelA,AccelB,ButtonA,ButtonB,Car PositionXA,Car PositionXB,Car PositionYA,Car PositionYB,Car PositionZA,Car PositionZB,Car RotationXA,Car RotationXB,Car RotationYA,Car RotationYB,Car RotationZA,Car RotationZB,Car VelocityXB,Car VelocityYA,Car VelocityYB,Car VelocityZA,Car VelocityZB,CarVelocityXA,Frame Number,FrameRate ,FrameRate-XRDevice,GameTime,HeadPosXA,HeadPosXB,HeadPosYA,HeadPosYB,HeadPosZA,HeadPosZB,HeadrotXA,HeadrotXB,HeadrotYA,HeadrotYB,HeadrotZA,HeadrotZB,IndicatorsA,IndicatorsB,LeftHandA,LeftHandB,RightHandA,RightHandB,ScenarioTime,SteerA,SteerB,VRPosXA,VRPosXB,VRPosYA,VRPosYB,VRPosZA,VRPosZB,VRRotXA,VRRotXB,VRRotYA,VRRotYB,VRRotZA,VRRotZB,A_Head_Center_Distance,B_Head_Center_Distance,DeltaTime,A_Head_DeltaX,A_Head_DeltaZ,A_Head_DeltaY,B_Head_DeltaX,B_Head_DeltaY,B_Head_DeltaZ,A_Head_VelocityX,A_Head_VelocityY,A_Head_VelocityZ,B_Head_VelocityX,B_Head_VelocityY,B_Head_VelocityZ,Filtered_A_Head_VelocityX,Filtered_A_Head_VelocityY,Filtered_A_Head_VelocityZ,Filtered_A_Head_Velocity_Total,Filtered_B_Head_VelocityX,Filtered_B_Head_VelocityY,Filtered_B_Head_VelocityZ,Filtered_B_Head_Velocity_Total,RelVelocity_X,RelVelocity_Y,RelVelocity_Z,Rel_Distance_X,Rel_Distance_Y,Rel_Distance_Z,RelVelocity,Dot_Product,Rel_Pos_Magnitude,ApproachRate,RelativeRotation
241,1851,0.1958,0.0001,False,False,1.2006,-1.2357,-0.0531,-0.0186,-8.3617,13.3209,359.6578,0.0772,1.3447,181.7295,359.9933,0.0041,-0.0799,0.0088,-0.0033,1.3522,-2.6122,0.0539,228574,71.99417,inf,3152.52,0.3343,-3.0115,1.3274,0.9014,-8.0621,12.3658,352.1896,353.017,6.155,201.6873,359.3362,357.4763,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.6, -0.1)_(0.6, 0.5, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.7, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.042000000000002,0.0473,0.0013,0.8676,-0.8595,1.0103,1.0196,-8.1667,13.1053,353.5746,359.2453,30.2704,181.5043,359.8154,2.2113,8.177481498603344,12.759101216386679,0.04179999999999495,0.0024000000000000132,0.05650000000000155,0.0004999999999999449,-0.0032999999999998586,-9.999999999998899e-05,-0.1095000000000006,0.057416267942590984,0.011961722488038404,1.3516746411485256,-0.07894736842105879,-0.002392344497607681,-2.6196172248807135,0.057635055038920996,0.01008469663998992,1.3578342781472892,1.359094340944524,-0.08117446689446024,-0.003365412356804023,-2.6278025585526157,2.629058178666194,0.13880952193338125,0.013450108996793941,3.985636836699905,3.3457999999999997,0.42599999999999993,-20.4279,3.9880759750624892,1.8875527093432591,5.795095591963949,0.32571554332265473,-195.5323
242,1852,0.1994,0.0,False,False,1.2029,-1.2391,-0.0528,-0.0187,-8.3051,13.2126,359.6464,0.0773,1.3875,181.7318,359.9933,0.004,-0.0793,0.0088,-0.0032,1.3594,-2.5903,0.0560,228577,71.99688,inf,3152.56,0.3368,-3.0149,1.3278,0.9012,-8.0052,12.2574,352.1782,353.0172,6.1972,201.6895,359.3353,357.4764,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.6, -0.1)_(0.6, 0.5, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.7, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.2)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.0835,0.0488,0.0013,0.8709,-0.8635,1.0106,1.0197,-8.1106,12.9971,353.5687,358.9664,30.6883,181.748,359.6839,2.1275,8.12155860164784,12.654866186965393,0.041499999999999204,0.0025000000000000022,0.05689999999999884,0.000400000000000178,-0.0034000000000000696,-0.00019999999999997797,-0.10839999999999961,0.060240963855422894,0.009638554216871943,1.371084337349396,-0.08192771084337674,-0.0048192771084332965,-2.612048192771125,0.059951305687449746,0.010070861394702747,1.3640347739102714,1.365388752604659,-0.08057839840999664,-0.002880025834638365,-2.601464863273946,2.602714084890628,0.1405297040974464,0.012950887229341112,3.9654996371842177,3.3517,0.4266000000000001,-20.2626,3.96801004229096,1.9002769068729517,5.805314691728607,0.3273340047492102,-195.4923
243,1853,0.2046,0.0,False,False,1.2053,-1.2423,-0.0524,-0.0189,-8.2482,13.1054,359.6348,0.0772,1.4321,181.7339,359.9933,0.0038,-0.0788,0.0088,-0.0031,1.3670,-2.5686,0.0582,228580,71.99712,inf,3152.6,0.3394,-3.0182,1.3282,0.9011,-7.948,12.1499,352.1667,353.0172,6.2414,201.6918,359.3343,357.4762,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.6, -0.1)_(0.6, 0.5, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.8, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.125200000000007,0.0506,0.0013,0.8742,-0.8672,1.011,1.0196,-8.0541,12.8898,353.583,358.8557,31.0736,181.9885,359.5599,2.0694,8.06535873969658,12.55155697353918,0.041700000000005844,0.002599999999999991,0.05719999999999992,0.00039999999999995595,-0.0033000000000003027,-9.999999999998899e-05,-0.10749999999999993,0.06235011990406779,0.00959232613908633,1.371702637889494,-0.07913669064747818,-0.0023980815347715823,-2.577937649879733,0.062414106531113976,0.010562034721102129,1.3740084816910834,1.3754658792680259,-0.07969544212442545,-0.0033642649493707075,-2.581366050757788,2.5825981820211434,0.14210954865553943,0.013926299670472837,3.955374532448871,3.3576,0.42710000000000004,-20.097900000000003,3.9579510807470473,1.8865981052275562,5.815533791493262,0.3244066964217797,-195.4504
244,1854,0.2138,0.0,False,False,1.2078,-1.2456,-0.052,-0.019,-8.1909,12.999,359.6233,0.0769,1.4787,181.7361,359.9935,0.0038,-0.0779,0.0088,-0.0029,1.3794,-2.5364,0.0615,228583,72.00239,inf,3152.64,0.3421,-3.0215,1.3286,0.901,-7.8904,12.0433,352.1552,353.017,6.2875,201.6939,359.3334,357.4761,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.6, -0.1)_(0.6, 0.5, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.8, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.167000000000002,0.0525,0.0013,0.8776,-0.8711,1.0114,1.0196,-7.9974,12.7834,353.6057,358.8748,31.397,182.1648,359.4729,1.9815,8.008784085614993,12.44919026041453,0.04179999999999495,0.0027000000000000357,0.05760000000000076,0.00039999999999995595,-0.0032999999999998586,-9.999999999998899e-05,-0.10660000000000025,0.06459330143541535,0.009569377990430724,1.3779904306221942,-0.07894736842105879,-0.002392344497607681,-2.550239234450075,0.06531934215122687,0.010088155451311715,1.3837694767227289,1.3853470150287162,-0.0797333065697072,-0.0033654123568040203,-2.5596008791628666,2.5608446627603536,0.14505264872093407,0.013453567808115735,3.9433703558855955,3.3636,0.4276,-19.9337,3.946060191262294,1.9059048687977778,5.825926096338676,0.32714195773879634,-195.40640000000002
245,1855,0.227,0.0,False,False,1.2104,-1.2488,-0.0517,-0.0191,-8.1332,12.8936,359.6118,0.0765,1.5273,181.7383,359.9939,0.0038,-0.0774,0.0088,-0.0028,1.3889,-2.5151,0.0640,228586,71.99534,inf,3152.68,0.3449,-3.0248,1.3291,0.9008,-7.8324,11.9376,352.1437,353.0166,6.3354,201.6961,359.3328,357.4759,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.6, -0.1)_(0.6, 0.5, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.8, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.3, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.2085,0.0546,0.0013,0.8808,-0.8748,1.0117,1.0195,-7.9402,12.6779,353.6294,358.9379,31.6694,182.2456,359.4078,1.8976,7.951852147770355,12.347758883295382,0.041499999999999204,0.002799999999999969,0.05799999999999983,0.0004999999999999449,-0.0032999999999998586,-0.00019999999999997797,-0.10570000000000057,0.06746987951807285,0.012048192771083242,1.3975903614458058,-0.07951807228915475,-0.0048192771084332965,-2.5469879518072913,0.06762521636578997,0.010074320206024532,1.3918492599705878,1.3935275470175703,-0.07865876918572313,-0.0028800258346388975,-2.533841958312049,2.5350642134315375,0.14628398555151312,0.01295434604066343,3.925691218282637,3.3697,0.4282999999999999,-19.77,3.9284371397301996,1.9181992736794709,5.836491606264846,0.3286562207372131,-195.3607
246,1856,0.2423,0.0,False,False,1.2131,-1.2521,-0.0513,-0.0192,-8.0751,12.7891,359.6001,0.076,1.5781,181.7404,-0.0055,0.0038,-0.0768,0.0088,-0.0028,1.4000,-2.4941,0.0668,228589,72.0005,inf,3152.73,0.3479,-3.0281,1.3295,0.9007,-7.774,11.8329,352.1321,353.0162,6.3855,201.6983,359.3324,357.4758,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.7, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.250200000000007,0.0569,0.0013,0.8839,-0.8783,1.0121,1.0194,-7.8825,12.5732,353.6412,358.9242,31.8961,182.2564,359.3358,1.8117,7.894534860268843,12.247374106721816,0.041700000000005844,0.0030000000000000027,0.058399999999999785,0.00039999999999995595,-0.0032999999999998586,-0.00010000000000010001,-0.10469999999999935,0.07194244604315544,0.00959232613908633,1.400479616306753,-0.07913669064746753,-0.0023980815347742447,-2.5107913669061075,0.07057687913196484,0.010083565821580584,1.404255720344501,1.406064330778624,-0.0782531178032162,-0.00288233723852791,-2.5136761150831015,2.5148955186753095,0.14882999693518104,0.012965903060108494,3.9179318354276025,3.376,0.42879999999999996,-19.6069,3.9207790488226943,1.9282380759752857,5.8474035263525295,0.3297597074129198,-195.31279999999998
247,1857,0.257,-0.0317,False,False,1.216,-1.2553,-0.0509,-0.0193,-8.0165,12.6855,359.5881,0.0755,1.6316,181.7425,-0.0047,0.0038,-0.0762,0.0089,-0.0027,1.4126,-2.4703,0.0698,228592,71.99609,inf,3152.77,0.3509,-3.0313,1.3299,0.9006,-7.715,11.7291,352.1202,353.0157,6.4382,201.7005,359.3321,357.4756,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.7, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.292000000000002,0.059,0.0013,0.8871,-0.8816,1.0125,1.0193,-7.8241,12.4696,353.5876,358.8337,32.0935,182.2577,359.2503,1.7599,7.836644040659241,12.14790709793255,0.04179999999999495,0.0030000000000000027,0.05900000000000016,0.000400000000000178,-0.0032000000000000917,-9.999999999998899e-05,-0.10379999999999967,0.0717703349282384,0.009569377990436036,1.4114832535886912,-0.07655502392345641,-0.002392344497607681,-2.4832535885170386,0.07396517328133012,0.010088155451311706,1.4169070346996395,1.4188721445994605,-0.07781136594154468,-0.0028834846459606907,-2.4885203545239567,2.4897382348418544,0.15177653922287482,0.012971640097272398,3.905427389223596,3.3822,0.4293000000000001,-19.4441,3.9083970465912388,1.9377167219379232,5.858142241359457,0.3307732455277923,-195.2623
248,1858,0.268,-0.0873,False,False,1.2189,-1.2584,-0.0506,-0.0194,-7.9573,12.5832,359.5758,0.076,1.6877,181.7446,-0.004,0.0038,-0.0752,0.0089,-0.0027,1.4263,-2.4353,0.0727,228595,71.99823,inf,3152.81,0.3541,-3.0345,1.3303,0.9005,-7.6555,11.6263,352.108,353.0157,6.4934,201.7026,359.3318,357.4756,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.5, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.7, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.3335,0.0607,0.0013,0.8903,-0.8849,1.0129,1.0191,-7.7652,12.3671,353.4151,358.7449,32.2897,182.2878,359.1691,1.7253,7.778288060363925,12.049478917778977,0.041499999999999204,0.003200000000000036,0.059499999999999886,0.00039999999999995595,-0.0032000000000000917,-9.999999999998899e-05,-0.10280000000000022,0.07710843373494211,0.009638554216866593,1.4337349397590609,-0.07710843373494344,-0.0024096385542166482,-2.4771084337349927,0.07721760886097118,0.01007086139470274,1.4287765222191224,1.430897037460071,-0.07674028736888241,-0.002876567023317104,-2.4513715679903023,2.452574139693749,0.1539578962298536,0.012947428418019843,3.880148090209425,3.3886,0.42980000000000007,-19.2818,3.8832228717484156,1.939739651065918,5.869227366527897,0.3304931858881835,-195.20919999999998
249,1859,0.276,-0.1587,False,False,1.222,-1.2615,-0.0502,-0.0196,-7.8976,12.4828,359.5632,0.0789,1.7461,181.7467,-0.0032,0.0038,-0.0735,0.0090,-0.0026,1.4411,-2.3796,0.0758,228598,71.99728,inf,3152.85,0.3575,-3.0377,1.3307,0.9004,-7.5954,11.5252,352.0955,353.0175,6.5511,201.7046,359.3315,357.4762,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.5, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.7, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.375200000000007,0.0624,0.0013,0.8936,-0.8883,1.0133,1.019,-7.7056,12.2663,353.2468,358.678,32.4784,182.3215,359.1279,1.694,7.719369786452777,11.9527643869525,0.041700000000005844,0.0033999999999999586,0.060100000000000264,0.00039999999999995595,-0.0032000000000000917,-9.999999999998899e-05,-0.10110000000000063,0.08153477218224178,0.00959232613908633,1.4412470023978858,-0.07673860911270128,-0.0023980815347715823,-2.4244604316543517,0.08066044495354542,0.010080107010258792,1.4450661411264547,1.4473506376022172,-0.07537078056469093,-0.003842733848892244,-2.408008475331982,2.4091908057347844,0.15603122551823634,0.013922840859151036,3.8530746164584366,3.3952,0.4303,-19.1206,3.8562577181550823,1.9215221534100981,5.880658901857852,0.32675286655429714,-195.1535
250,1860,0.2803,-0.2024,False,False,1.2253,-1.2645,-0.0498,-0.0197,-7.8371,12.3853,359.5504,0.0858,1.8071,181.7487,-0.0024,0.0038,-0.0712,0.0091,-0.0024,1.4565,-2.3028,0.0791,228601,72.00038,inf,3152.89,0.361,-3.0408,1.3312,0.9002,-7.5345,11.4265,352.0827,353.0226,6.6113,201.7064,359.3312,357.4781,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.7, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.417000000000002,0.0647,0.0013,0.8971,-0.8916,1.0137,1.0188,-7.6453,12.1677,353.1221,358.6396,32.6563,182.3473,359.1156,1.6419,7.659706566834007,11.858403220079845,0.04179999999999495,0.003500000000000003,0.06089999999999929,0.0004999999999999449,-0.0030999999999998806,-0.00019999999999997797,-0.09869999999999912,0.08373205741627812,0.011961722488038404,1.456937799043221,-0.07416267942584343,-0.004784688995215362,-2.3612440191390203,0.08453179763216363,0.010084696639989916,1.4615704496412867,1.4640476444371198,-0.07348903237472265,-0.00480311387023419,-2.349247445877915,2.350401512454017,0.15802083000688627,0.014887810510224106,3.810817895519202,3.4017999999999997,0.43099999999999994,-18.961000000000002,3.81412182060658,1.897729997401842,5.8920904371878065,0.322080935048851,-195.0951
251,1861,0.2829,-0.2381,False,False,1.2287,-1.2674,-0.0494,-0.0198,-7.776,12.2914,359.5374,0.0964,1.871,181.7506,-0.0016,0.0038,-0.0685,0.0092,-0.0022,1.4721,-2.2131,0.0828,228604,71.99512,inf,3152.93,0.3647,-3.0438,1.3316,0.8999,-7.473,11.3313,352.0698,353.0315,6.6741,201.7079,359.3309,357.4814,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.7, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.4585,0.0682,0.0013,0.9006,-0.8947,1.0142,1.0187,-7.5843,12.0725,353.0324,358.6401,32.8482,182.3758,359.1315,1.5992,7.5994666687866985,11.767450791909011,0.041499999999999204,0.0037000000000000366,0.061500000000000554,0.00039999999999995595,-0.0030000000000001137,-0.00029999999999996696,-0.09520000000000017,0.08915662650602668,0.009638554216866593,1.4819277108434152,-0.07228915662651016,-0.007228915662649945,-2.293975903614506,0.08872733576556031,0.01054933029422428,1.4762588683880786,1.4789604710661342,-0.07146447481433699,-0.006235061757477004,-2.269615232815177,2.2707486325400037,0.1601918105798973,0.016784392051701284,3.7458741012032553,3.4085,0.43169999999999986,-18.8043,3.749335396314753,1.8474888923932182,5.903695177598518,0.31293771727976183,-195.03379999999999
252,1862,0.2843,-0.2619,False,False,1.2322,-1.2702,-0.0491,-0.0198,-7.7142,12.2017,359.5245,0.1096,1.9386,181.7525,-0.0006,0.0038,-0.0656,0.0093,-0.0020,1.4879,-2.1146,0.0869,228607,71.99743,inf,3152.98,0.3685,-3.0466,1.332,0.8996,-7.4107,11.24,352.0568,353.0433,6.7405,201.7093,359.3307,357.4857,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.5, -0.8, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.500200000000007,0.0731,0.0013,0.9044,-0.898,1.015,1.0185,-7.5227,11.9814,352.9649,358.6534,33.0645,182.413,359.1763,1.5811,7.5384673999427765,11.68026762193401,0.041700000000005844,0.00379999999999997,0.06229999999999958,0.000400000000000178,-0.0028000000000001357,-0.000300000000000078,-0.09130000000000038,0.09112709832132944,0.009592326139091653,1.49400479616285,-0.06714628297361495,-0.007194244604317408,-2.1894484412467046,0.09314327289537755,0.01055857590978033,1.4954793474265777,1.4984143723918055,-0.06816494576288103,-0.007201228583052678,-2.181349652508411,2.182426315828905,0.16130821865825856,0.017759804492833008,3.6768289999349886,3.4151000000000002,0.4324000000000001,-18.6507,3.6804085706379466,1.8095117714572277,5.9151267129284735,0.3059125965133164,-194.96880000000002
253,1863,0.2847,-0.2817,False,False,1.236,-1.2729,-0.0487,-0.0199,-7.6517,12.1164,359.5115,0.1243,2.011,181.7542,0.0007,0.0038,-0.0624,0.0094,-0.0018,1.5035,-2.0091,0.0920,228610,71.99426,inf,3153.02,0.3726,-3.0494,1.3325,0.8992,-7.3477,11.1531,352.0437,353.0568,6.8111,201.7105,359.3309,357.4905,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.8, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.542000000000002,0.0793,0.0013,0.9083,-0.901,1.0156,1.0183,-7.4603,11.8945,352.8882,358.6518,33.2923,182.4549,359.2406,1.5438,7.476836383123547,11.597372142429508,0.04179999999999495,0.0040999999999999925,0.06300000000000061,0.0004999999999999449,-0.0027999999999996916,-0.00039999999999995595,-0.08689999999999998,0.09808612440192555,0.011961722488038404,1.5071770334930197,-0.06698564593301506,-0.009569377990430724,-2.078947368421303,0.09845921153202286,0.010084696639989916,1.5134443056035005,1.5166771520681288,-0.06532281755157132,-0.008162756011827404,-2.0803238702632925,2.081365202521131,0.16378202908359418,0.01824745265181732,3.593768175866793,3.4219999999999997,0.4333,-18.500799999999998,3.5975446104880975,1.780049382106399,5.927077863500698,0.30032495322324854,-194.89939999999999
254,1864,0.2842,-0.2976,False,False,1.24,-1.2754,-0.0483,-0.02,-7.5885,12.0359,359.4986,0.1395,2.09,181.7559,0.0025,0.0037,-0.0590,0.0095,-0.0016,1.5190,-1.8985,0.0980,228613,72.00014,inf,3153.06,0.3769,-3.0519,1.3329,0.8989,-7.2839,11.0708,352.0307,353.071,6.8878,201.7115,359.3314,357.4957,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.7, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.6, -0.1)_(-0.4, -0.5, -0.6, 0.5)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.5835,0.0863,0.0013,0.9125,-0.9038,1.0161,1.0182,-7.3972,11.8123,352.7705,358.665,33.6039,182.4811,359.3351,1.5059,7.414436946255595,11.5188856865584,0.041499999999999204,0.004300000000000026,0.06379999999999963,0.00039999999999995595,-0.0024999999999999467,-0.00029999999999996696,-0.08230000000000004,0.10361445783132792,0.009638554216866593,1.537349397590382,-0.060240963855421555,-0.007228915662649945,-1.983132530120521,0.10455133120689701,0.01054933029422534,1.5299774237219383,1.533581815986878,-0.06186977091526782,-0.008152379577862022,-1.966504766095452,1.9674946823109885,0.16642110212216482,0.01870170987208736,3.4964821898173906,3.4288,0.43399999999999994,-18.3547,3.500490457192236,1.7448336711480241,5.938855808992167,0.29379963536176934,-194.8237
255,1865,0.2821,-0.3412,False,False,1.2443,-1.2777,-0.0479,-0.0201,-7.5247,11.9603,359.4859,0.1546,2.1768,181.7574,0.0043,0.0037,-0.0554,0.0095,-0.0014,1.5343,-1.7823,0.1050,228616,71.9969,inf,3153.1,0.3815,-3.0544,1.3333,0.8985,-7.2194,10.9934,352.0178,353.0853,6.9718,201.7125,359.3321,357.5009,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.7, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.7, -0.1)_(-0.4, -0.5, -0.6, 0.4)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.625200000000007,0.0945,0.0015,0.9171,-0.9067,1.0166,1.018,-7.3333,11.735,352.6264,358.6849,34.0307,182.4975,359.4381,1.4622,7.351392215084161,11.445152037871754,0.041700000000005844,0.004599999999999993,0.06449999999999978,0.00039999999999995595,-0.0024999999999999467,-0.00040000000000006697,-0.0774000000000008,0.11031175059950475,0.00959232613908633,1.5467625899278354,-0.05995203836929488,-0.00959232613908899,-1.8561151079134282,0.11235000792817386,0.010558575909780328,1.5497306813568423,1.5538337081378581,-0.058560996248255816,-0.00815931378952853,-1.8486150778461161,1.8495603993173908,0.17091100417642968,0.01871788969930886,3.3983457592029582,3.4358999999999997,0.43479999999999996,-18.2128,3.402692291382828,1.7239286738356683,5.951153369725905,0.28967975898679754,-194.7407
256,1866,0.2783,-0.3651,False,False,1.249,-1.2799,-0.0475,-0.0201,-7.4602,11.8903,359.4734,0.1701,2.2728,181.759,0.0062,0.0037,-0.0496,0.0095,-0.0012,1.5564,-1.5859,0.1163,228619,72.00137,inf,3153.14,0.3865,-3.0567,1.3338,0.8982,-7.154,10.9213,352.0052,353.0997,7.0646,201.7134,359.333,357.5062,LeftFalse_RightTrue,LeftFalse_RightTrue,"HandLeft_(0.4, -0.5, -0.1)_(0.6, 0.4, -0.6, -0.1)_0.94221_System.String[]","HandLeft_(-1.9, -0.1, 1.3)_(0.4, 0.6, -0.7, 0.0)_1.051929_System.String[]","HandRight_(0.6, -0.7, -0.1)_(-0.4, -0.5, -0.6, 0.4)_0.94221_System.String[]","HandRight_(-1.7, -0.1, 1.3)_(-0.3, -0.5, -0.5, 0.6)_1.051929_System.String[]",10.667000000000002,0.1033,0.0021,0.9223,-0.9092,1.0171,1.0179,-7.2691,11.663,352.4745,358.6802,34.5789,182.4992,359.523,1.4413,7.287531865453488,11.376509650151931,0.04179999999999495,0.0050000000000000044,0.06540000000000035,0.000500000000000167,-0.002300000000000413,-0.00029999999999996696,-0.07209999999999894,0.11961722488039733,0.011961722488043716,1.564593301435604,-0.0550239234449926,-0.007177033492823043,-1.7248803827753025,0.12870400606936622,0.02159548800689457,1.565321653555079,1.5707523564741088,-0.054276576893785886,-0.008163903419260184,-1.7220342372553392,1.7229087353652612,0.18298058296315212,0.029759391426154753,3.287355890810418,3.4432,0.4356000000000001,-18.0753,3.2925789691312715,1.5241010414505687,5.963797340621158,0.2555588250910998,-194.6488
