GameTime;ScenarioTime;FrameRate;FrameRate-XRDevice;Frame Number;A car Pos;A car Rot;A accel;A steering;A velocity;A indicators
17.833240;2.360039;0.014854;0.000000;1435;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
17.874830;2.401623;0.014764;0.000000;1438;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
17.915810;2.442602;0.014582;0.000000;1441;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
17.958190;2.484983;0.014726;0.000000;1444;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.008080;2.534876;0.013251;0.000000;1448;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.053260;2.580053;0.014168;0.000000;1451;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
18.100050;2.626842;0.015178;0.000000;1454;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.141510;2.668308;0.014915;0.000000;1457;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000002);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.186380;2.713179;0.012800;0.000000;1461;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.228130;2.754925;0.012865;0.000000;1464;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
18.274720;2.801514;0.013886;0.000000;1467;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
18.332890;2.859684;0.014766;0.000000;1471;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
18.383290;2.910082;0.013544;0.000000;1475;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
18.427840;2.954634;0.014146;0.000000;1478;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.469640;2.996431;0.014120;0.000000;1481;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.519740;3.046532;0.013106;0.000000;1485;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.566570;3.093369;0.014090;0.000000;1488;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
18.624700;3.151495;0.014863;0.000000;1492;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
18.666390;3.193186;0.014779;0.000000;1495;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
18.716560;3.243359;0.013543;0.000000;1499;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.761230;3.288023;0.014160;0.000000;1502;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.803370;3.330170;0.014227;0.000000;1505;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.844630;3.371422;0.014086;0.000000;1508;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.894080;3.420881;0.012982;0.000000;1512;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.936890;3.463688;0.013114;0.000000;1515;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
18.978340;3.505133;0.013002;0.000000;1518;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
19.019780;3.546574;0.012922;0.000000;1521;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
19.066290;3.593090;0.013888;0.000000;1524;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
19.125070;3.651867;0.014887;0.000000;1528;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, -0.000001, 0.000000);LeftFalse_RightFalse
19.166430;3.693224;0.014762;0.000000;1531;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
19.208210;3.735003;0.014745;0.000000;1534;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
19.249430;3.776226;0.014609;0.000000;1537;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
19.291510;3.818308;0.014689;0.000000;1540;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000000);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
19.333140;3.859932;0.014692;0.000000;1543;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
19.375090;3.901884;0.014738;0.000000;1546;(1.960000, -0.003922, 110.080000);(0.000700, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
19.416470;3.943266;0.014672;0.000000;1549;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000001, 0.000000);LeftFalse_RightFalse
19.457430;3.984222;0.014549;0.000000;1552;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
19.499700;4.026497;0.014711;0.000000;1555;(1.960000, -0.003922, 110.080000);(0.000699, 180.000000, 0.000001);0.000000;0.000000;(0.000000, 0.000000, 0.000000);LeftFalse_RightFalse
